Year,Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,HUC 12 Code,Watershed Name,SIC Code,Facility Latitude,Facility Longitude,Pollutant Name,Substance Registry System ID,CAS Number,Average Daily Flow (MGD),Major/Non-Major Status,Contains Potential Outliers?,Total Pounds (lb/yr),Total TWPE (lb-eq/yr),Link to DFR
2022,ICIS,AR0003018,1.10002E+11,TYSON FOODS - GRANNIS PROCESSING PLANT,GRANNIS,POLK,AR,1.11401E+11,Rolling Fork,2015,34.240417,-94.334833,Chloride,205955,16887006,0.594375,Non-Major,,121586.8,2.960374261,https://echo.epa.gov/detailed-facility-report?fid=AR0003018&sys=ICP
2022,ICIS,PA0035092,1.10011E+11,TYSON FOODS NEW HOLLAND COMPLEX,NEW HOLLAND,LANCASTER,PA,20503061106,Muddy Run-Mill Creek,2015,40.094444,-76.0875,Phosphorus,153049,7723140,0.6881516,Non-Major,,121367.332,0,https://echo.epa.gov/detailed-facility-report?fid=PA0035092&sys=ICP
2022,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,Phosphorus,153049,7723140,1.93,Major,,112889,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2022,ICIS,AR0036714,1.10059E+11,TYSON FOODS - DARDANELLE PLANT,DARDANELLE,YELL,AR,1.11102E+11,Long Lake-Harris Creek,2015,35.2176,-93.1611,Inorganic Nitrogen,,7727379,0.848031667,Non-Major,,109628.4,0,https://echo.epa.gov/detailed-facility-report?fid=AR0036714&sys=ICP
2022,ICIS,AL0001449,1.1E+11,TYSON FOODS INC BLOUNTSVILLE PROCESSING PLANT,BLOUNTSVILLE,BLOUNT,AL,31601110202,Graves Creek,2015,34.049858,-86.577483,Chemical oxygen demand (COD),,,0.330875,Major,,103915.1138,0,https://echo.epa.gov/detailed-facility-report?fid=AL0001449&sys=ICP
2022,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,Nitrogen,153122,7727379,0.540916667,Non-Major,,101701.9599,0,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2022,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Nitrogen,153122,7727379,1.03,Non-Major,,101533.83,0,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2022,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Inorganic Nitrogen,,7727379,1.03,Non-Major,,99934.09,0,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2022,ICIS,MS0046931,1.10002E+11,"TYSON FARMS, INC., DBA RIVER                   VALLEY INGREDIENTS",FOREST,SCOTT,MS,31800011001,Shockaloo Creek,2048,32.362972,-89.539806,Nitrogen,153122,7727379,0.402583333,Major,,97586.9,0,https://echo.epa.gov/detailed-facility-report?fid=MS0046931&sys=ICP
2022,ICIS,MS0046931,1.10002E+11,"TYSON FARMS, INC., DBA RIVER                   VALLEY INGREDIENTS",FOREST,SCOTT,MS,31800011001,Shockaloo Creek,2048,32.362972,-89.539806,Inorganic Nitrogen,,7727379,0.402583333,Major,,91305.22238,0,https://echo.epa.gov/detailed-facility-report?fid=MS0046931&sys=ICP
2022,ICIS,AR0042455,1.10007E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,SCRANTON,LOGAN,AR,1.11102E+11,Cane Creek-Arkansas River,2077,35.374056,-93.5695,Nitrogen,153122,7727379,0.55382075,Non-Major,,89484.7,0,https://echo.epa.gov/detailed-facility-report?fid=AR0042455&sys=ICP
2022,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,Inorganic Nitrogen,,7727379,0.540916667,Non-Major,,88974.08035,0,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2022,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,"Solids, total suspended",,,2.346666667,Non-Major,,79172.6,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2022,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,"Nitrogen, nitrate dissolved",197186,14797558,4.651895833,Major,Y,77497.08,57.8644864,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2022,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,Chemical oxygen demand (COD),,,0.483083333,Major,,76886.8897,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2022,ICIS,AR0038482,1.10033E+11,TYSON FOODS - WALDRON PROCESSING,WALDRON,SCOTT,AR,1.11101E+11,Bull Creek-Poteau River,2015,34.904085,-94.102357,Nitrogen,153122,7727379,0.937908333,Non-Major,,73473.5,0,https://echo.epa.gov/detailed-facility-report?fid=AR0038482&sys=ICP
2022,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,Phosphorus,153049,7723140,2.346666667,Non-Major,,69484.558,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2022,ICIS,AR0021326,1.10001E+11,TYSON FOODS - HOPE PROCESSING PLANT,HOPE,HEMPSTEAD,AR,1.11402E+11,Caney Creek-Bois d'Arc Creek,2015,33.74063,-93.61436,Phosphorus,153049,7723140,1.0105,Non-Major,,64244.906,0,https://echo.epa.gov/detailed-facility-report?fid=AR0021326&sys=ICP
2022,ICIS,OK0000795,1.10001E+11,TYSON FOODS INC,BROKEN BOW,MCCURTAIN,OK,1.11401E+11,Lukfata Creek-Little River,2015,33.959444,-94.756386,Phosphorus,153049,7723140,1.341842167,Major,,60783.67,0,https://echo.epa.gov/detailed-facility-report?fid=OK0000795&sys=ICP
2022,ICIS,GA0001074,1.1E+11,TYSON FOODS INC,CUMMING,FORSYTH,GA,31300011001,Headwaters Big Creek,2015,34.205276,-84.142502,Nitrogen,153122,7727379,1.083166667,Non-Major,,58916.88327,0,https://echo.epa.gov/detailed-facility-report?fid=GA0001074&sys=ICP
2022,ICIS,NE0123501,1.10001E+11,TYSON FRESH MEATS INC,LEXINGTON,DAWSON,NE,1.02001E+11,Lower Spring Creek,2011,40.761111,-99.736944,"BOD, 5-day, 20 deg. C",,,1.134166667,Major,,57113.469,0,https://echo.epa.gov/detailed-facility-report?fid=NE0123501&sys=ICP
2022,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,"BOD, 5-day, 20 deg. C",,,0.483083333,Major,,56452.3115,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2022,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,Aluminum,149476,7429905,4.651895833,Major,Y,55408.74785,3324.524871,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2022,ICIS,GA0001074,1.1E+11,TYSON FOODS INC,CUMMING,FORSYTH,GA,31300011001,Headwaters Big Creek,2015,34.205276,-84.142502,Inorganic Nitrogen,,7727379,1.083166667,Non-Major,,55052.73585,0,https://echo.epa.gov/detailed-facility-report?fid=GA0001074&sys=ICP
2022,ICIS,AR0042455,1.10007E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,SCRANTON,LOGAN,AR,1.11102E+11,Cane Creek-Arkansas River,2077,35.374056,-93.5695,Phosphorus,153049,7723140,0.55382075,Non-Major,,53205.01,0,https://echo.epa.gov/detailed-facility-report?fid=AR0042455&sys=ICP
2022,ICIS,IA0064998,1.10001E+11,TYSON FRESH MEATS INC,STORM LAKE,BUENA VISTA,IA,71000060307,Outlet Creek,2011,42.64,-95.1875,Phosphorus,153049,7723140,,Major,,53012.5423,0,https://echo.epa.gov/detailed-facility-report?fid=IA0064998&sys=ICP
2022,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,"Solids, total suspended",,,1.93,Major,,48525,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2022,ICIS,VA0004031,1.1E+11,"TYSON FARMS, INC., GLEN ALLEN, VA.",GLEN ALLEN,HANOVER,VA,20802060401,Grassy Swamp Creek-Chickahominy River,2015,37.697222,-77.5525,"BOD, 5-day, 20 deg. C",,,0.766888889,Non-Major,,47728.90475,0,https://echo.epa.gov/detailed-facility-report?fid=VA0004031&sys=ICP
2022,ICIS,TN0002135,1.1E+11,TYSON FOODS INC - PROCESSING,SHELBYVILLE,BEDFORD,TN,60400020303,Duck River-Holland Creek,2015,35.476,-86.474389,Nitrogen,153122,7727379,0.90325,Major,,45456.2032,0,https://echo.epa.gov/detailed-facility-report?fid=TN0002135&sys=ICP
2022,ICIS,AR0003018,1.10002E+11,TYSON FOODS - GRANNIS PROCESSING PLANT,GRANNIS,POLK,AR,1.11401E+11,Rolling Fork,2015,34.240417,-94.334833,Nitrogen,153122,7727379,0.594375,Non-Major,,44036.56,0,https://echo.epa.gov/detailed-facility-report?fid=AR0003018&sys=ICP
2022,ICIS,AR0039268,1.10064E+11,"TYSON POULTRY, INC - CLARKSVILLE",CLARKSVILLE,JOHNSON,AR,1.11102E+11,Lower Spadra Creek,2015,35.4429,-93.48801,"BOD, 5-day, 20 deg. C",,,1.47351225,Non-Major,,43190.45,0,https://echo.epa.gov/detailed-facility-report?fid=AR0039268&sys=ICP
2022,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,"BOD, 5-day, 20 deg. C",,,2.346666667,Non-Major,,41243.75,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2022,ICIS,NE0001392,1.1006E+11,TYSON FRESH MEATS WASTE TRTMNT,DAKOTA CITY,DAKOTA,NE,1.023E+11,Bacon Creek-Missouri River,2011,42.428889,-96.416944,"BOD, carbonaceous, 05 day, 20 C",,,2.359625,Major,,39130.04,0,https://echo.epa.gov/detailed-facility-report?fid=NE0001392&sys=ICP
2022,ICIS,AR0003018,1.10002E+11,TYSON FOODS - GRANNIS PROCESSING PLANT,GRANNIS,POLK,AR,1.11401E+11,Rolling Fork,2015,34.240417,-94.334833,Inorganic Nitrogen,,7727379,0.594375,Non-Major,,37569.69,0,https://echo.epa.gov/detailed-facility-report?fid=AR0003018&sys=ICP
2022,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,Total Kjeldahl Nitrogen,153122,7727379,1.93,Major,,35837.7,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2022,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,"BOD, 5-day, 20 deg. C",,,0.540916667,Non-Major,,34866.84056,0,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2022,ICIS,VA0004049,1.1E+11,TYSON FOODS INC - TEMPERANCEVILLE PLANT,TEMPERANCEVILLE,ACCOMACK,VA,20403040101,Assawoman Inlet,254,37.886285,-75.553315,Nitrogen,153122,7727379,1.318333333,Major,,33931.8662,0,https://echo.epa.gov/detailed-facility-report?fid=VA0004049&sys=ICP
2022,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,Phosphorus,153049,7723140,0.483083333,Major,,33389.05516,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2022,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,"Solids, total suspended",,,4.651895833,Major,,31870.65,0,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2022,ICIS,AR0036714,1.10059E+11,TYSON FOODS - DARDANELLE PLANT,DARDANELLE,YELL,AR,1.11102E+11,Long Lake-Harris Creek,2015,35.2176,-93.1611,Phosphorus,153049,7723140,0.848031667,Non-Major,,31272.3,0,https://echo.epa.gov/detailed-facility-report?fid=AR0036714&sys=ICP
2022,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,"BOD, carbonaceous, 05 day, 20 C",,,1.93,Major,,29903.7,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2022,ICIS,AR0039268,1.10064E+11,"TYSON POULTRY, INC - CLARKSVILLE",CLARKSVILLE,JOHNSON,AR,1.11102E+11,Lower Spadra Creek,2015,35.4429,-93.48801,"BOD, carbonaceous, 05 day, 20 C",,,1.47351225,Non-Major,,29719.99,0,https://echo.epa.gov/detailed-facility-report?fid=AR0039268&sys=ICP
2022,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,Oil and grease,,,1.93,Major,,27205.95,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2022,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,"BOD, carbonaceous, 05 day, 20 C",,,2.346666667,Non-Major,,27068.27,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2022,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,"BOD, carbonaceous, 05 day, 20 C",,,4.651895833,Major,,24129.61,0,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2022,ICIS,AR0048356,1.10025E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,TEXARKANA,MILLER,AR,1.11402E+11,Red Chute,2077,33.53322,-93.8061,Nitrogen,153122,7727379,0.267583333,Non-Major,,22872.4,0,https://echo.epa.gov/detailed-facility-report?fid=AR0048356&sys=ICP
2022,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Phosphorus,153049,7723140,1.03,Non-Major,,22292.51,0,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2022,ICIS,IA0003361,1.10044E+11,TYSON FRESH MEATS,COLUMBUS JUNCTION,LOUISA,IA,70802090806,Prairie Creek-Iowa River,2011,41.296667,-91.356944,"Solids, total suspended",,,,Major,,21738.34102,0,https://echo.epa.gov/detailed-facility-report?fid=IA0003361&sys=ICP
2022,ICIS,AL0001449,1.1E+11,TYSON FOODS INC BLOUNTSVILLE PROCESSING PLANT,BLOUNTSVILLE,BLOUNT,AL,31601110202,Graves Creek,2015,34.049858,-86.577483,"BOD, 5-day, 20 deg. C",,,0.330875,Major,,21241.96762,0,https://echo.epa.gov/detailed-facility-report?fid=AL0001449&sys=ICP
2022,ICIS,AR0039268,1.10064E+11,"TYSON POULTRY, INC - CLARKSVILLE",CLARKSVILLE,JOHNSON,AR,1.11102E+11,Lower Spadra Creek,2015,35.4429,-93.48801,"Solids, total suspended",,,1.47351225,Non-Major,,20940.35,0,https://echo.epa.gov/detailed-facility-report?fid=AR0039268&sys=ICP
2022,ICIS,IA0002089,1.10016E+11,TYSON FRESH MEATS INC,PERRY,DALLAS,IA,71000061503,Frog Creek-North Raccoon River,2011,41.841944,-94.126111,Phosphorus,153049,7723140,,Major,,20522.39175,0,https://echo.epa.gov/detailed-facility-report?fid=IA0002089&sys=ICP
2022,ICIS,NE0001392,1.1006E+11,TYSON FRESH MEATS WASTE TRTMNT,DAKOTA CITY,DAKOTA,NE,1.023E+11,Bacon Creek-Missouri River,2011,42.428889,-96.416944,Total Kjeldahl Nitrogen,153122,7727379,2.359625,Major,,19564.87626,0,https://echo.epa.gov/detailed-facility-report?fid=NE0001392&sys=ICP
2022,ICIS,TN0002135,1.1E+11,TYSON FOODS INC - PROCESSING,SHELBYVILLE,BEDFORD,TN,60400020303,Duck River-Holland Creek,2015,35.476,-86.474389,Phosphorus,153049,7723140,0.90325,Major,,18719.5,0,https://echo.epa.gov/detailed-facility-report?fid=TN0002135&sys=ICP
2022,ICIS,TN0002135,1.1E+11,TYSON FOODS INC - PROCESSING,SHELBYVILLE,BEDFORD,TN,60400020303,Duck River-Holland Creek,2015,35.476,-86.474389,"BOD, 5-day, 20 deg. C",,,0.90325,Major,,18363.26837,0,https://echo.epa.gov/detailed-facility-report?fid=TN0002135&sys=ICP
2022,ICIS,IA0002089,1.10016E+11,TYSON FRESH MEATS INC,PERRY,DALLAS,IA,71000061503,Frog Creek-North Raccoon River,2011,41.841944,-94.126111,"Solids, total suspended",,,,Major,,18271.33842,0,https://echo.epa.gov/detailed-facility-report?fid=IA0002089&sys=ICP
2022,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,Total Kjeldahl Nitrogen,153122,7727379,2.346666667,Non-Major,,18049.395,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2022,ICIS,VAN050005,1.1E+11,TYSON FOODS INC - TEMPERANCEVILLE PLANT,TEMPERANCEVILLE,ACCOMACK,VA,20403040101,Assawoman Inlet,,37.886285,-75.553315,Nitrogen,153122,7727379,1.318333333,Non-Major,,17367.81317,0,https://echo.epa.gov/detailed-facility-report?fid=VAN050005&sys=ICP
2022,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Oil and grease,,,1.03,Non-Major,,17099.9,0,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2022,ICIS,OK0000795,1.10001E+11,TYSON FOODS INC,BROKEN BOW,MCCURTAIN,OK,1.11401E+11,Lukfata Creek-Little River,2015,33.959444,-94.756386,"BOD, 5-day, 20 deg. C",,,1.341842167,Major,,16990.17,0,https://echo.epa.gov/detailed-facility-report?fid=OK0000795&sys=ICP
2022,ICIS,PA0035092,1.10011E+11,TYSON FOODS NEW HOLLAND COMPLEX,NEW HOLLAND,LANCASTER,PA,20503061106,Muddy Run-Mill Creek,2015,40.094444,-76.0875,"BOD, carbonaceous, 05 day, 20 C",,,0.6881516,Non-Major,,16539.6,0,https://echo.epa.gov/detailed-facility-report?fid=PA0035092&sys=ICP
2022,ICIS,AR0042455,1.10007E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,SCRANTON,LOGAN,AR,1.11102E+11,Cane Creek-Arkansas River,2077,35.374056,-93.5695,"BOD, 5-day, 20 deg. C",,,0.55382075,Non-Major,,16470.69,0,https://echo.epa.gov/detailed-facility-report?fid=AR0042455&sys=ICP
2022,ICIS,PA0035092,1.10011E+11,TYSON FOODS NEW HOLLAND COMPLEX,NEW HOLLAND,LANCASTER,PA,20503061106,Muddy Run-Mill Creek,2015,40.094444,-76.0875,"Solids, total suspended",,,0.6881516,Non-Major,,15703.2,0,https://echo.epa.gov/detailed-facility-report?fid=PA0035092&sys=ICP
2022,ICIS,NC0005126,1.10001E+11,"TYSON FARMS, INC.",HARMONY,IREDELL,NC,30401020205,Middle Hunting Creek,2047,35.95458,-80.72108,Nitrogen,153122,7727379,0.179183333,Non-Major,,15606.51499,0,https://echo.epa.gov/detailed-facility-report?fid=NC0005126&sys=ICP
2022,ICIS,TN0002135,1.1E+11,TYSON FOODS INC - PROCESSING,SHELBYVILLE,BEDFORD,TN,60400020303,Duck River-Holland Creek,2015,35.476,-86.474389,Oil and grease,,,0.90325,Major,,15430.66806,0,https://echo.epa.gov/detailed-facility-report?fid=TN0002135&sys=ICP
2022,ICIS,TN0073563,1.1E+11,TYSON FOODS INC UNION CITY PROCESSING,UNION CITY,OBION,TN,80102020208,North Fork Obion River Outlet,2015,36.419221,-89.005841,Phosphorus,153049,7723140,0.711958333,Non-Major,,15348.32727,0,https://echo.epa.gov/detailed-facility-report?fid=TN0073563&sys=ICP
2022,ICIS,IA0064998,1.10001E+11,TYSON FRESH MEATS INC,STORM LAKE,BUENA VISTA,IA,71000060307,Outlet Creek,2011,42.64,-95.1875,"Solids, total suspended",,,,Major,,15231.5686,0,https://echo.epa.gov/detailed-facility-report?fid=IA0064998&sys=ICP
2022,ICIS,KYR003443,1.10001E+11,"TYSON CHICKEN INC. ROBARDS, KY.",ROBARDS,HENDERSON,KY,51100050401,Groves Creek,2048,37.656628,-87.51415,"Solids, total suspended",,,0.025333333,Non-Major,,15104.06781,0,https://echo.epa.gov/detailed-facility-report?fid=KYR003443&sys=ICP
2022,ICIS,IA0002089,1.10016E+11,TYSON FRESH MEATS INC,PERRY,DALLAS,IA,71000061503,Frog Creek-North Raccoon River,2011,41.841944,-94.126111,"BOD, 5-day, 20 deg. C",,,,Major,,15101.67584,0,https://echo.epa.gov/detailed-facility-report?fid=IA0002089&sys=ICP
2022,ICIS,TN0002135,1.1E+11,TYSON FOODS INC - PROCESSING,SHELBYVILLE,BEDFORD,TN,60400020303,Duck River-Holland Creek,2015,35.476,-86.474389,"Solids, total suspended",,,0.90325,Major,,14965.72326,0,https://echo.epa.gov/detailed-facility-report?fid=TN0002135&sys=ICP
2022,ICIS,TN0073563,1.1E+11,TYSON FOODS INC UNION CITY PROCESSING,UNION CITY,OBION,TN,80102020208,North Fork Obion River Outlet,2015,36.419221,-89.005841,"BOD, 5-day, 20 deg. C",,,0.711958333,Non-Major,,14645.52,0,https://echo.epa.gov/detailed-facility-report?fid=TN0073563&sys=ICP
2022,ICIS,AR0036714,1.10059E+11,TYSON FOODS - DARDANELLE PLANT,DARDANELLE,YELL,AR,1.11102E+11,Long Lake-Harris Creek,2015,35.2176,-93.1611,"BOD, 5-day, 20 deg. C",,,0.848031667,Non-Major,,14310.2,0,https://echo.epa.gov/detailed-facility-report?fid=AR0036714&sys=ICP
2022,ICIS,AR0021326,1.10001E+11,TYSON FOODS - HOPE PROCESSING PLANT,HOPE,HEMPSTEAD,AR,1.11402E+11,Caney Creek-Bois d'Arc Creek,2015,33.74063,-93.61436,Oil and grease,,,1.0105,Non-Major,,14053.38,0,https://echo.epa.gov/detailed-facility-report?fid=AR0021326&sys=ICP
2022,ICIS,AR0021326,1.10001E+11,TYSON FOODS - HOPE PROCESSING PLANT,HOPE,HEMPSTEAD,AR,1.11402E+11,Caney Creek-Bois d'Arc Creek,2015,33.74063,-93.61436,"Solids, total suspended",,,1.0105,Non-Major,,13939.13333,0,https://echo.epa.gov/detailed-facility-report?fid=AR0021326&sys=ICP
2022,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,Total Kjeldahl Nitrogen,153122,7727379,0.483083333,Major,,13906.03231,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2022,ICIS,OK0000795,1.10001E+11,TYSON FOODS INC,BROKEN BOW,MCCURTAIN,OK,1.11401E+11,Lukfata Creek-Little River,2015,33.959444,-94.756386,"BOD, carbonaceous, 05 day, 20 C",,,1.341842167,Major,,13781.83,0,https://echo.epa.gov/detailed-facility-report?fid=OK0000795&sys=ICP
2022,ICIS,AR0036714,1.10059E+11,TYSON FOODS - DARDANELLE PLANT,DARDANELLE,YELL,AR,1.11102E+11,Long Lake-Harris Creek,2015,35.2176,-93.1611,"Solids, total suspended",,,0.848031667,Non-Major,,13048.8,0,https://echo.epa.gov/detailed-facility-report?fid=AR0036714&sys=ICP
2022,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,Total Kjeldahl Nitrogen,153122,7727379,0.540916667,Non-Major,,12856.69329,0,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2022,ICIS,AL0001449,1.1E+11,TYSON FOODS INC BLOUNTSVILLE PROCESSING PLANT,BLOUNTSVILLE,BLOUNT,AL,31601110202,Graves Creek,2015,34.049858,-86.577483,Oil and grease,,,0.330875,Major,,12510.75356,0,https://echo.epa.gov/detailed-facility-report?fid=AL0001449&sys=ICP
2022,ICIS,OK0000795,1.10001E+11,TYSON FOODS INC,BROKEN BOW,MCCURTAIN,OK,1.11401E+11,Lukfata Creek-Little River,2015,33.959444,-94.756386,"Solids, total suspended",,,1.341842167,Major,,12097.34,0,https://echo.epa.gov/detailed-facility-report?fid=OK0000795&sys=ICP
2022,ICIS,VAN050005,1.1E+11,TYSON FOODS INC - TEMPERANCEVILLE PLANT,TEMPERANCEVILLE,ACCOMACK,VA,20403040101,Assawoman Inlet,,37.886285,-75.553315,Inorganic Nitrogen,,7727379,1.318333333,Non-Major,,11653.43928,0,https://echo.epa.gov/detailed-facility-report?fid=VAN050005&sys=ICP
2022,ICIS,MS0046931,1.10002E+11,"TYSON FARMS, INC., DBA RIVER                   VALLEY INGREDIENTS",FOREST,SCOTT,MS,31800011001,Shockaloo Creek,2048,32.362972,-89.539806,"Solids, total suspended",,,0.402583333,Major,,11588.5,0,https://echo.epa.gov/detailed-facility-report?fid=MS0046931&sys=ICP
2022,ICIS,IA0064998,1.10001E+11,TYSON FRESH MEATS INC,STORM LAKE,BUENA VISTA,IA,71000060307,Outlet Creek,2011,42.64,-95.1875,"BOD, 5-day, 20 deg. C",,,,Major,,11277.59664,0,https://echo.epa.gov/detailed-facility-report?fid=IA0064998&sys=ICP
2022,ICIS,VA0004049,1.1E+11,TYSON FOODS INC - TEMPERANCEVILLE PLANT,TEMPERANCEVILLE,ACCOMACK,VA,20403040101,Assawoman Inlet,254,37.886285,-75.553315,Inorganic Nitrogen,,7727379,1.318333333,Major,,11243.91976,0,https://echo.epa.gov/detailed-facility-report?fid=VA0004049&sys=ICP
2022,ICIS,GA0001074,1.1E+11,TYSON FOODS INC,CUMMING,FORSYTH,GA,31300011001,Headwaters Big Creek,2015,34.205276,-84.142502,"Solids, total suspended",,,1.083166667,Non-Major,,9843,0,https://echo.epa.gov/detailed-facility-report?fid=GA0001074&sys=ICP
